Product,Category,Cost,Discount,Quantity,SalesDate,CustomerID,CustomerReview,SalesPrice
Coffee Maker,Gifts,435.51,7.34,10,2023-10-17,Customer_2,8680,403.543566
T-shirt,Online,333.16,5.72,9,2023-11-01,Customer_3,9683,314.103248
Digital Camera,Store,71.14,3.18,8,2023-10-02,Customer_1,2503,68.877748
Running Shoes,Gifts,95.56,3.46,6,2023-10-16,Customer_2,5695,92.253624
Running Shoes,Store,467.13,2.41,10,2023-11-11,Customer_3,6534,455.872167
Coffee Maker,Store,296.9,5.87,8,2023-10-30,Customer_1,6821,279.47197
Travel Mug,Online,107.07,9.64,7,2023-10-02,Customer_2,1334,96.74845199999999
Microwave,Promotions,178.8,1.2,3,2023-10-15,Customer_3,6404,176.6544
Digital Camera,Store,109.6,9.82,4,2023-11-08,Customer_1,5421,98.83727999999999
Candle Holder,Gifts,494.14,1.51,2,2023-11-11,Customer_2,9299,486.67848599999996
Bluetooth Speaker,Online,276.48,7.73,9,2023-11-07,Customer_3,2122,255.10809600000002
Travel Mug,Gifts,446.61,8.13,7,2023-09-25,Customer_1,4802,410.300607
Desk Lamp,Promotions,280.36,2.28,9,2023-10-18,Customer_2,3242,273.96779200000003
Cookware Set,Store,179.51,4.94,7,2023-09-21,Customer_3,822,170.642206
Cookware Set,Promotions,422.21,2.28,8,2023-10-17,Customer_1,6066,412.58361199999996
Fitness Tracker,Store,223.74,5.97,6,2023-09-23,Customer_2,2415,210.382722
T-shirt,Promotions,348.12,1.74,2,2023-10-01,Customer_3,3950,342.06271200000003
Yoga Mat,Gifts,414.65,9.24,8,2023-11-05,Customer_1,5572,376.33633999999995
Microwave,Store,472.34,8.5,9,2023-09-30,Customer_2,1474,432.1911
Headphones,Gifts,262.23,9.53,4,2023-10-03,Customer_3,6210,237.239481
Desk Lamp,Online,223.5,2.44,10,2023-10-23,Customer_1,6627,218.0466
Cookware Set,Online,484.69,1.32,3,2023-10-30,Customer_2,1542,478.292092
Backpack,Online,401.83,1.11,2,2023-10-22,Customer_3,3006,397.369687
Air Purifier,Promotions,247.04,6.74,5,2023-10-05,Customer_1,468,230.389504
Coffee Maker,Store,190.1,7.22,5,2023-09-25,Customer_2,7849,176.37478
Bluetooth Speaker,Gifts,475.32,5.89,3,2023-10-09,Customer_3,399,447.323652
Smartphone,Store,403.06,7.57,8,2023-11-06,Customer_1,9700,372.548358
Digital Camera,Promotions,213.62,4.88,10,2023-11-03,Customer_2,1226,203.195344
Air Purifier,Store,301.76,1.21,5,2023-10-21,Customer_3,7421,298.108704
Air Purifier,Online,374.77,4.44,10,2023-09-27,Customer_1,4422,358.130212
Travel Mug,Store,108.21,8.98,9,2023-10-20,Customer_2,9744,98.49274199999999
Headphones,Promotions,377.06,3.84,9,2023-09-17,Customer_3,1914,362.580896
Novel,Store,316.6,6.24,7,2023-11-08,Customer_1,4319,296.84416000000004
Laptop,Promotions,85.93,4.31,5,2023-10-01,Customer_2,7318,82.22641700000001
Novel,Store,357.49,2.43,8,2023-10-18,Customer_3,3085,348.802993
Gaming Console,Gifts,229.06,7.98,10,2023-09-21,Customer_1,4886,210.781012
Running Shoes,Gifts,92.45,7.35,6,2023-11-12,Customer_2,670,85.654925
Travel Mug,Promotions,148.77,7.43,6,2023-10-05,Customer_3,7945,137.71638900000002
Smartphone,Promotions,63.4,3.0,2,2023-10-05,Customer_1,7062,61.498
Travel Mug,Online,62.34,6.43,3,2023-09-18,Customer_2,1640,58.331538
Fitness Tracker,Promotions,233.49,8.35,3,2023-09-16,Customer_3,2497,213.993585
Sunglasses,Gifts,96.46,4.95,6,2023-10-31,Customer_1,5893,91.68522999999999
Backpack,Store,203.7,4.35,6,2023-11-03,Customer_2,4979,194.83905
Travel Mug,Online,263.76,6.42,8,2023-11-04,Customer_3,7335,246.826608
Digital Camera,Gifts,52.83,5.38,3,2023-11-04,Customer_1,7123,49.987746
Laptop,Gifts,62.44,3.69,10,2023-10-26,Customer_2,8450,60.135964
Coffee Maker,Store,327.99,9.06,8,2023-11-08,Customer_3,6331,298.274106
Smartphone,Gifts,390.15,3.71,3,2023-09-30,Customer_1,9690,375.675435
Novel,Gifts,111.23,6.04,9,2023-10-13,Customer_2,6143,104.511708
Backpack,Store,214.73,7.09,5,2023-11-11,Customer_3,6585,199.505643
Bluetooth Speaker,Store,162.51,6.05,5,2023-11-09,Customer_1,2896,152.678145
Novel,Store,356.63,9.86,5,2023-10-25,Customer_2,1422,321.466282
Travel Mug,Store,405.34,1.39,1,2023-10-23,Customer_3,8133,399.70577399999996
Yoga Mat,Promotions,275.87,3.56,7,2023-11-11,Customer_1,6357,266.049028
Coffee Maker,Store,195.87,6.59,6,2023-11-09,Customer_2,7597,182.962167
Travel Mug,Store,347.12,6.98,4,2023-10-05,Customer_3,4535,322.891024
Fitness Tracker,Online,237.77,4.22,10,2023-10-19,Customer_1,433,227.736106
T-shirt,Store,98.95,5.41,2,2023-10-29,Customer_2,957,93.596805
Laptop,Gifts,362.69,4.33,1,2023-10-27,Customer_3,435,346.985523
Cookware Set,Store,432.91,2.38,9,2023-11-05,Customer_1,6695,422.606742
Gaming Console,Online,53.86,1.48,4,2023-09-22,Customer_2,6617,53.062872
Laptop,Store,92.14,4.17,6,2023-10-05,Customer_3,2941,88.297762
Candle Holder,Promotions,56.37,4.71,9,2023-11-01,Customer_1,5276,53.714973
Air Purifier,Promotions,411.66,9.62,6,2023-10-22,Customer_2,223,372.058308
T-shirt,Gifts,131.45,8.19,10,2023-10-17,Customer_3,1659,120.68424499999999
Air Purifier,Gifts,93.75,9.12,10,2023-10-04,Customer_1,3261,85.2
Travel Mug,Online,441.01,5.49,10,2023-09-28,Customer_2,2580,416.798551
Smartphone,Gifts,388.87,6.28,7,2023-10-02,Customer_3,2982,364.448964
Laptop,Promotions,139.12,2.09,7,2023-11-06,Customer_1,8230,136.212392
Running Shoes,Gifts,126.27,9.77,6,2023-10-30,Customer_2,8125,113.933421
Cookware Set,Store,266.42,7.36,1,2023-11-09,Customer_3,5484,246.811488
Cookware Set,Gifts,315.55,6.36,6,2023-10-07,Customer_1,6488,295.48102
Cookware Set,Promotions,70.32,8.36,8,2023-11-05,Customer_2,6489,64.44124799999999
Candle Holder,Promotions,145.52,9.24,4,2023-10-21,Customer_3,4233,132.07395200000002
Travel Mug,Online,116.0,8.52,8,2023-10-27,Customer_1,2528,106.1168
Fitness Tracker,Gifts,379.09,7.45,10,2023-10-07,Customer_2,4048,350.84779499999996
Candle Holder,Online,169.23,3.78,4,2023-11-08,Customer_3,1818,162.833106
Bluetooth Speaker,Promotions,57.99,1.21,7,2023-09-27,Customer_1,3783,57.288321
Travel Mug,Online,396.26,2.32,4,2023-10-10,Customer_2,7622,387.06676799999997
Headphones,Online,252.51,9.23,4,2023-10-22,Customer_3,6988,229.203327
Candle Holder,Gifts,344.21,6.15,9,2023-10-04,Customer_1,2458,323.04108499999995
Bluetooth Speaker,Store,79.18,7.26,4,2023-10-10,Customer_2,5576,73.431532
Novel,Online,491.62,4.4,10,2023-10-24,Customer_3,7546,469.98872
Laptop,Promotions,145.68,3.02,10,2023-10-20,Customer_1,6859,141.280464
Fitness Tracker,Store,206.76,6.46,3,2023-10-05,Customer_2,6035,193.403304
Cookware Set,Promotions,102.79,4.87,7,2023-11-01,Customer_3,5353,97.78412700000001
Sunglasses,Gifts,428.95,7.91,7,2023-10-04,Customer_1,2479,395.020055
Yoga Mat,Promotions,189.1,9.13,5,2023-10-05,Customer_2,9261,171.83517
Coffee Maker,Store,476.47,6.3,10,2023-11-12,Customer_3,6797,446.45239000000004
Smartphone,Gifts,492.52,5.7,8,2023-09-24,Customer_1,9744,464.44635999999997
Coffee Maker,Store,473.15,9.98,1,2023-10-20,Customer_2,9512,425.92963
Smartphone,Gifts,73.45,6.55,5,2023-10-10,Customer_3,5712,68.639025
Gaming Console,Online,360.52,9.95,7,2023-10-03,Customer_1,8358,324.64826
Desk Lamp,Promotions,230.11,8.93,1,2023-10-09,Customer_2,666,209.56117700000001
Fitness Tracker,Promotions,251.17,2.06,1,2023-10-09,Customer_3,555,245.99589799999998
Air Purifier,Gifts,126.37,6.59,3,2023-10-23,Customer_1,9403,118.04221700000001
Running Shoes,Gifts,102.66,4.62,6,2023-10-21,Customer_2,1895,97.917108
Cookware Set,Gifts,230.71,5.39,7,2023-10-20,Customer_3,266,218.274731
Fitness Tracker,Store,361.58,8.4,7,2023-10-27,Customer_1,3315,331.20727999999997
Candle Holder,Promotions,352.96,1.42,5,2023-11-10,Customer_2,461,347.947968
Travel Mug,Gifts,64.6,6.21,2,2023-11-12,Customer_3,4603,60.588339999999995
Backpack,Store,254.86,5.49,5,2023-09-20,Customer_1,7235,240.868186
Sunglasses,Promotions,388.11,3.46,8,2023-09-26,Customer_2,2253,374.681394
Novel,Promotions,265.8,3.29,7,2023-10-21,Customer_3,7726,257.05518
Candle Holder,Store,444.35,6.24,9,2023-10-10,Customer_1,7276,416.62256
Backpack,Gifts,150.12,2.85,4,2023-11-03,Customer_2,513,145.84158
Novel,Online,284.62,3.44,7,2023-10-06,Customer_3,3965,274.829072
Running Shoes,Promotions,288.13,7.22,5,2023-10-16,Customer_1,9104,267.327014
Air Purifier,Store,356.56,3.53,2,2023-11-05,Customer_2,6500,343.973432
Digital Camera,Store,201.62,9.78,5,2023-09-27,Customer_3,5440,181.901564
Gaming Console,Online,493.56,9.19,9,2023-09-21,Customer_1,9160,448.201836
Coffee Maker,Online,273.82,1.99,9,2023-10-11,Customer_2,2114,268.37098199999997
Bluetooth Speaker,Online,225.9,4.92,4,2023-10-15,Customer_3,4704,214.78572
Coffee Maker,Gifts,195.33,6.69,3,2023-09-20,Customer_1,9188,182.262423
Digital Camera,Gifts,159.66,6.19,3,2023-10-14,Customer_2,1938,149.77704599999998
Microwave,Promotions,428.17,7.09,5,2023-09-23,Customer_3,2288,397.812747
Backpack,Promotions,484.19,2.76,4,2023-10-09,Customer_1,4834,470.826356
Fitness Tracker,Gifts,396.76,5.21,6,2023-10-11,Customer_2,9218,376.088804
Air Purifier,Online,68.69,3.12,3,2023-11-01,Customer_3,4156,66.546872
T-shirt,Online,348.37,9.67,4,2023-11-12,Customer_1,5362,314.682621
Yoga Mat,Gifts,295.63,6.26,1,2023-09-25,Customer_2,5215,277.123562
Cookware Set,Gifts,294.02,9.66,8,2023-09-28,Customer_3,9604,265.617668
Yoga Mat,Store,260.51,7.22,8,2023-10-25,Customer_1,8411,241.701178
Backpack,Gifts,200.49,3.92,10,2023-10-16,Customer_2,6,192.630792
Gaming Console,Promotions,108.36,1.5,7,2023-10-06,Customer_3,4748,106.7346
Sunglasses,Gifts,484.99,8.78,8,2023-10-23,Customer_1,4568,442.407878
Travel Mug,Store,492.41,3.79,7,2023-10-28,Customer_2,7739,473.747661
Air Purifier,Store,212.55,1.07,4,2023-10-18,Customer_3,1657,210.27571500000002
Smartphone,Promotions,79.25,5.77,6,2023-09-17,Customer_1,2239,74.677275
Sunglasses,Gifts,177.11,8.8,7,2023-09-15,Customer_2,4595,161.52432000000002
Air Purifier,Store,466.92,7.67,9,2023-10-28,Customer_3,9956,431.107236
Candle Holder,Gifts,304.07,2.4,10,2023-09-20,Customer_1,2428,296.77232
Desk Lamp,Gifts,301.86,7.3,2,2023-11-12,Customer_2,5976,279.82422
Smartphone,Gifts,96.81,6.45,10,2023-10-31,Customer_3,2791,90.565755
Fitness Tracker,Store,395.96,5.89,7,2023-10-22,Customer_1,580,372.637956
Yoga Mat,Store,314.95,4.52,2,2023-11-07,Customer_2,1443,300.71425999999997
Gaming Console,Online,208.03,4.29,1,2023-11-01,Customer_3,3506,199.105513
Coffee Maker,Promotions,413.72,8.57,5,2023-09-16,Customer_1,7025,378.264196
Laptop,Store,495.55,1.04,10,2023-10-29,Customer_2,5546,490.39628
Sunglasses,Promotions,383.84,1.52,9,2023-09-30,Customer_3,6476,378.005632
Sunglasses,Online,221.1,1.23,7,2023-10-18,Customer_1,6605,218.38047
Novel,Online,81.79,8.4,2,2023-11-08,Customer_2,9534,74.91964
Gaming Console,Online,191.7,8.64,1,2023-10-11,Customer_3,9274,175.13711999999998
Backpack,Store,221.2,1.98,7,2023-10-04,Customer_1,3164,216.82023999999998
Bluetooth Speaker,Online,286.52,7.83,4,2023-11-05,Customer_2,7273,264.085484
Desk Lamp,Gifts,322.91,9.78,9,2023-10-28,Customer_3,6781,291.329402
Candle Holder,Gifts,217.85,9.92,9,2023-10-23,Customer_1,3544,196.23928
Coffee Maker,Promotions,235.68,4.03,9,2023-09-25,Customer_2,1935,226.182096
Yoga Mat,Store,493.47,6.21,1,2023-10-31,Customer_3,679,462.825513
Microwave,Store,195.35,2.81,3,2023-10-29,Customer_1,796,189.86066499999998
T-shirt,Store,225.6,8.66,9,2023-10-09,Customer_2,2904,206.06304
Headphones,Gifts,158.41,5.52,5,2023-10-25,Customer_3,9360,149.66576799999999
Digital Camera,Store,197.4,8.7,2,2023-10-07,Customer_1,676,180.2262
Sunglasses,Promotions,149.14,5.02,9,2023-10-15,Customer_2,7171,141.65317199999998
Candle Holder,Store,260.72,5.82,8,2023-10-17,Customer_3,4873,245.54609600000003
Novel,Online,129.33,1.16,6,2023-09-26,Customer_1,8289,127.829772
Air Purifier,Promotions,488.84,7.71,9,2023-10-11,Customer_2,9791,451.15043599999996
Laptop,Store,272.71,5.55,3,2023-11-05,Customer_3,9905,257.574595
Sunglasses,Gifts,110.96,8.13,1,2023-10-22,Customer_1,9156,101.938952
Travel Mug,Online,136.42,1.12,5,2023-10-15,Customer_2,4258,134.89209599999998
Travel Mug,Online,152.76,4.93,3,2023-10-30,Customer_3,8746,145.228932
Candle Holder,Promotions,356.77,1.99,7,2023-10-24,Customer_1,5225,349.670277
Backpack,Online,203.05,6.2,10,2023-11-12,Customer_2,5346,190.4609
Travel Mug,Gifts,365.83,5.65,3,2023-11-10,Customer_3,6583,345.160605
Microwave,Online,130.74,2.32,3,2023-11-07,Customer_1,9076,127.706832
Sunglasses,Gifts,383.71,8.19,2,2023-10-27,Customer_2,9371,352.28415099999995
Bluetooth Speaker,Store,480.58,4.34,2,2023-10-31,Customer_3,4775,459.722828
Laptop,Gifts,485.15,7.07,6,2023-10-27,Customer_1,7137,450.84989499999995
Fitness Tracker,Gifts,293.71,5.67,6,2023-11-03,Customer_2,5822,277.056643
Air Purifier,Store,470.62,3.42,9,2023-09-22,Customer_3,7331,454.524796
Travel Mug,Online,372.75,9.83,6,2023-11-09,Customer_1,9053,336.108675
Air Purifier,Gifts,92.81,2.44,4,2023-09-17,Customer_2,6832,90.545436
Running Shoes,Online,183.27,3.4,2,2023-10-15,Customer_3,8506,177.03882000000002
Bluetooth Speaker,Promotions,441.69,7.19,1,2023-11-10,Customer_1,9386,409.932489
Backpack,Store,403.33,7.65,1,2023-10-25,Customer_2,3961,372.475255
Bluetooth Speaker,Promotions,94.1,3.62,6,2023-11-07,Customer_3,2774,90.69358
Novel,Store,251.28,2.09,10,2023-09-26,Customer_1,3627,246.028248
Sunglasses,Store,406.03,1.97,6,2023-11-11,Customer_2,2156,398.031209
Air Purifier,Gifts,70.66,6.38,2,2023-10-20,Customer_3,4854,66.151892
Headphones,Online,492.57,7.29,5,2023-10-07,Customer_1,8092,456.661647
Novel,Gifts,307.71,4.99,3,2023-09-20,Customer_2,2957,292.35527099999996
Bluetooth Speaker,Promotions,205.59,5.81,6,2023-09-28,Customer_3,8689,193.645221
Digital Camera,Gifts,101.4,8.7,8,2023-11-05,Customer_1,2431,92.57820000000001
Headphones,Gifts,260.47,5.11,5,2023-10-18,Customer_2,6741,247.159983
Running Shoes,Promotions,254.32,6.04,10,2023-11-02,Customer_3,9552,238.959072
Headphones,Online,50.55,6.9,1,2023-10-09,Customer_1,3782,47.06205
Bluetooth Speaker,Promotions,403.81,7.79,2,2023-10-16,Customer_2,1448,372.353201
Headphones,Promotions,256.55,8.05,1,2023-10-05,Customer_3,3300,235.897725
Yoga Mat,Online,240.59,8.9,5,2023-11-06,Customer_1,8799,219.17749
Yoga Mat,Store,265.95,2.89,6,2023-09-16,Customer_2,8198,258.264045
Air Purifier,Promotions,367.06,8.2,8,2023-10-01,Customer_3,5785,336.96108
Headphones,Online,328.02,3.86,4,2023-10-07,Customer_1,7788,315.358428
Cookware Set,Store,195.43,8.28,4,2023-11-13,Customer_2,8060,179.248396
Coffee Maker,Gifts,493.06,4.16,1,2023-10-07,Customer_3,3818,472.548704
Gaming Console,Online,187.77,1.62,8,2023-11-01,Customer_1,6206,184.728126
Fitness Tracker,Gifts,335.77,2.28,8,2023-09-26,Customer_2,6880,328.114444
T-shirt,Online,243.94,4.42,4,2023-10-08,Customer_3,2892,233.157852
Novel,Gifts,263.73,1.55,5,2023-10-22,Customer_1,4812,259.64218500000004
Microwave,Gifts,449.92,8.57,1,2023-10-01,Customer_2,2386,411.361856
Backpack,Online,322.8,9.29,8,2023-11-01,Customer_3,2253,292.81188000000003
Gaming Console,Store,263.88,6.33,3,2023-09-15,Customer_1,4848,247.176396
Air Purifier,Promotions,59.96,4.53,1,2023-09-22,Customer_2,1654,57.243812
Novel,Gifts,465.17,8.56,5,2023-10-22,Customer_3,6380,425.351448
T-shirt,Store,480.72,8.69,6,2023-09-27,Customer_1,8001,438.94543200000004
Novel,Online,260.62,3.75,5,2023-09-17,Customer_2,3023,250.84675000000001
Digital Camera,Store,247.26,2.18,9,2023-10-10,Customer_3,3272,241.869732
Digital Camera,Gifts,202.95,3.34,9,2023-10-22,Customer_1,9979,196.17147
Travel Mug,Online,193.11,7.33,4,2023-10-24,Customer_2,1954,178.955037
Coffee Maker,Promotions,130.51,3.06,10,2023-10-12,Customer_3,3799,126.51639399999999
Digital Camera,Promotions,113.01,4.75,9,2023-10-08,Customer_1,8460,107.642025
Smartphone,Promotions,265.09,4.66,7,2023-09-30,Customer_2,5188,252.73680599999997
Candle Holder,Gifts,120.04,1.38,6,2023-09-23,Customer_3,6174,118.383448
Novel,Store,111.85,8.99,4,2023-09-18,Customer_1,4413,101.79468499999999
Backpack,Online,241.19,4.06,8,2023-10-20,Customer_2,9356,231.397686
Desk Lamp,Online,321.94,6.4,6,2023-10-25,Customer_3,1444,301.33584
Headphones,Gifts,148.55,2.93,5,2023-10-16,Customer_1,6221,144.197485
Microwave,Store,259.3,5.73,1,2023-10-03,Customer_2,8091,244.44211
Coffee Maker,Promotions,350.29,7.89,3,2023-09-27,Customer_3,3097,322.652119
Bluetooth Speaker,Store,379.47,8.17,5,2023-10-16,Customer_1,4296,348.467301
Air Purifier,Online,198.7,9.69,5,2023-11-01,Customer_2,9402,179.44597
Desk Lamp,Online,309.62,6.09,4,2023-09-17,Customer_3,5879,290.764142
Backpack,Online,275.0,2.72,5,2023-11-03,Customer_1,3119,267.52
Coffee Maker,Online,134.79,2.56,8,2023-10-26,Customer_2,2690,131.339376
Sunglasses,Online,276.22,5.8,2,2023-11-11,Customer_3,9878,260.19924000000003
Gaming Console,Gifts,359.36,7.87,9,2023-10-06,Customer_1,6640,331.078368
Novel,Store,186.46,2.5,5,2023-11-03,Customer_2,1145,181.79850000000002
Novel,Store,293.11,5.74,1,2023-10-11,Customer_3,1867,276.285486
Microwave,Gifts,346.76,3.48,1,2023-11-10,Customer_1,730,334.692752
Running Shoes,Online,149.16,5.34,10,2023-09-27,Customer_2,5429,141.194856
Digital Camera,Promotions,144.05,2.76,5,2023-09-22,Customer_3,8463,140.07422000000003
Sunglasses,Store,184.15,6.66,6,2023-11-10,Customer_1,8787,171.88561
Sunglasses,Promotions,245.85,7.8,8,2023-10-29,Customer_2,8564,226.6737
Air Purifier,Gifts,91.56,3.9,1,2023-11-05,Customer_3,6892,87.98916
Yoga Mat,Store,452.52,5.82,9,2023-10-26,Customer_1,2362,426.183336
Coffee Maker,Online,348.04,2.5,7,2023-09-28,Customer_2,7100,339.339
Digital Camera,Online,224.99,7.24,10,2023-10-28,Customer_3,1702,208.700724
Gaming Console,Gifts,354.38,5.12,7,2023-09-20,Customer_1,9388,336.235744
Gaming Console,Store,394.38,5.77,2,2023-10-12,Customer_2,5163,371.624274
T-shirt,Store,154.62,2.84,8,2023-09-21,Customer_3,7932,150.228792
Headphones,Online,283.71,5.61,7,2023-10-15,Customer_1,3986,267.793869
T-shirt,Store,421.63,7.25,4,2023-09-29,Customer_2,8682,391.061825
Desk Lamp,Store,384.83,5.39,5,2023-10-15,Customer_3,6061,364.08766299999996
Headphones,Gifts,476.45,5.15,3,2023-10-11,Customer_1,1616,451.912825
Coffee Maker,Promotions,438.92,8.18,10,2023-09-20,Customer_2,4698,403.016344
Bluetooth Speaker,Gifts,484.23,5.45,3,2023-10-27,Customer_3,5286,457.839465
Running Shoes,Promotions,102.72,8.78,4,2023-11-13,Customer_1,8424,93.701184
Headphones,Store,113.92,5.54,1,2023-09-24,Customer_2,184,107.608832
Laptop,Gifts,406.13,2.84,10,2023-11-04,Customer_3,116,394.595908
Microwave,Online,304.35,9.0,5,2023-11-02,Customer_1,1236,276.9585
Backpack,Gifts,323.38,5.48,7,2023-10-28,Customer_2,4768,305.658776
Cookware Set,Promotions,404.77,5.28,5,2023-10-13,Customer_3,4058,383.398144
Cookware Set,Online,494.03,8.49,6,2023-09-19,Customer_1,4313,452.08685299999996
Digital Camera,Promotions,426.59,2.89,8,2023-10-10,Customer_2,7995,414.261549
Smartphone,Store,128.16,5.61,10,2023-09-26,Customer_3,7189,120.970224
Sunglasses,Online,440.87,4.39,8,2023-10-25,Customer_1,3661,421.515807
Backpack,Online,465.86,2.98,3,2023-09-30,Customer_2,4985,451.977372
T-shirt,Store,160.84,3.52,8,2023-11-06,Customer_3,4166,155.17843200000002
Yoga Mat,Promotions,277.57,8.18,5,2023-10-17,Customer_1,2458,254.864774
Digital Camera,Gifts,59.14,7.25,4,2023-10-02,Customer_2,7900,54.85235
Running Shoes,Store,478.8,9.94,5,2023-09-16,Customer_3,4264,431.20728
Coffee Maker,Gifts,343.41,5.27,3,2023-09-25,Customer_1,3014,325.312293
Candle Holder,Promotions,433.47,3.2,3,2023-11-02,Customer_2,1945,419.59896000000003
Sunglasses,Gifts,222.31,9.4,5,2023-10-01,Customer_3,1475,201.41286
Yoga Mat,Gifts,373.26,2.2,1,2023-10-11,Customer_1,8540,365.04828
Cookware Set,Online,338.58,9.25,10,2023-10-31,Customer_2,6960,307.26135
Bluetooth Speaker,Gifts,381.41,6.72,8,2023-09-15,Customer_3,564,355.77924800000005
Air Purifier,Promotions,128.28,6.88,1,2023-10-15,Customer_1,2638,119.454336
Headphones,Online,426.1,9.74,8,2023-10-11,Customer_2,7909,384.59786
Air Purifier,Promotions,66.59,3.4,10,2023-11-01,Customer_3,7444,64.32594
Travel Mug,Online,343.78,5.42,5,2023-09-18,Customer_1,6556,325.14712399999996
Running Shoes,Promotions,455.93,2.29,7,2023-10-01,Customer_2,5710,445.48920300000003
Backpack,Store,315.41,9.65,7,2023-10-12,Customer_3,2182,284.972935
Desk Lamp,Online,173.56,4.11,7,2023-09-19,Customer_1,9206,166.426684
T-shirt,Promotions,357.51,4.93,7,2023-09-20,Customer_2,5368,339.884757
Fitness Tracker,Store,332.43,7.6,7,2023-11-13,Customer_3,3317,307.16532
Sunglasses,Promotions,71.48,6.22,5,2023-10-31,Customer_1,7265,67.033944
Running Shoes,Promotions,82.49,7.59,5,2023-10-15,Customer_2,3406,76.22900899999999
Gaming Console,Store,192.53,9.04,4,2023-10-25,Customer_3,3287,175.125288
Digital Camera,Promotions,180.78,3.09,5,2023-10-29,Customer_1,5548,175.193898
Novel,Online,145.47,7.42,2,2023-10-07,Customer_2,8282,134.676126
Cookware Set,Online,454.52,1.54,2,2023-09-29,Customer_3,7243,447.52039199999996
Headphones,Store,79.93,4.02,3,2023-11-04,Customer_1,4961,76.71681400000001
Laptop,Gifts,469.6,3.02,5,2023-10-11,Customer_2,8426,455.41808000000003
Gaming Console,Online,350.53,1.52,10,2023-10-07,Customer_3,1749,345.20194399999997
Running Shoes,Store,242.29,4.26,3,2023-10-10,Customer_1,5200,231.968446
Headphones,Gifts,464.0,6.41,8,2023-10-20,Customer_2,5866,434.2576
Air Purifier,Store,211.16,8.78,10,2023-10-09,Customer_3,868,192.620152
Laptop,Store,441.07,6.26,10,2023-10-07,Customer_1,1524,413.459018
Air Purifier,Online,245.27,5.39,1,2023-10-29,Customer_2,681,232.049947
Travel Mug,Gifts,280.05,2.11,4,2023-09-16,Customer_3,4210,274.140945
Bluetooth Speaker,Promotions,60.44,8.81,4,2023-10-17,Customer_1,8046,55.115235999999996
Air Purifier,Online,251.25,6.56,8,2023-10-03,Customer_2,4511,234.768
Travel Mug,Promotions,236.92,4.61,1,2023-11-12,Customer_3,4033,225.997988
Candle Holder,Promotions,496.55,8.58,1,2023-11-13,Customer_1,4265,453.94601
Gaming Console,Store,415.47,3.16,6,2023-10-15,Customer_2,88,402.34114800000003
Gaming Console,Promotions,143.35,1.65,1,2023-09-20,Customer_3,6083,140.984725
Air Purifier,Online,420.06,4.04,6,2023-11-08,Customer_1,5968,403.089576
Air Purifier,Gifts,251.76,3.18,4,2023-09-22,Customer_2,9238,243.754032
Gaming Console,Promotions,167.81,4.51,5,2023-10-11,Customer_3,545,160.241769
Gaming Console,Online,125.79,2.52,2,2023-09-22,Customer_1,219,122.620092
Gaming Console,Promotions,436.64,9.33,7,2023-10-30,Customer_2,8741,395.901488
T-shirt,Gifts,489.67,5.75,8,2023-09-20,Customer_3,8355,461.513975
Headphones,Gifts,110.72,1.79,10,2023-10-17,Customer_1,8675,108.738112
Headphones,Store,309.9,4.3,4,2023-10-23,Customer_2,3307,296.5743
Running Shoes,Promotions,394.04,2.66,10,2023-11-03,Customer_3,619,383.558536
Desk Lamp,Online,288.6,9.22,8,2023-09-23,Customer_1,7199,261.99108
Backpack,Promotions,51.3,7.4,8,2023-10-19,Customer_2,1635,47.5038
Digital Camera,Store,177.01,3.49,10,2023-10-08,Customer_3,1278,170.832351
T-shirt,Store,178.63,5.34,3,2023-10-24,Customer_1,4582,169.091158
Candle Holder,Store,125.3,9.21,9,2023-11-13,Customer_2,4255,113.75986999999999
Novel,Store,138.87,8.49,1,2023-10-15,Customer_3,6847,127.079937
Bluetooth Speaker,Promotions,454.19,5.44,9,2023-10-08,Customer_1,2031,429.482064
Laptop,Store,159.62,7.34,2,2023-10-11,Customer_2,2498,147.903892
Coffee Maker,Store,478.94,2.34,7,2023-10-05,Customer_3,9169,467.732804
Smartphone,Gifts,291.46,5.33,8,2023-10-11,Customer_1,7210,275.925182
Cookware Set,Store,119.36,7.09,4,2023-10-31,Customer_2,2787,110.897376
Cookware Set,Gifts,61.03,5.61,1,2023-11-08,Customer_3,8726,57.606217
Backpack,Gifts,387.5,9.06,2,2023-10-01,Customer_1,5068,352.3925
Backpack,Online,175.46,3.31,7,2023-11-09,Customer_2,7079,169.652274
Cookware Set,Online,212.47,9.55,4,2023-10-30,Customer_3,133,192.179115
Travel Mug,Promotions,391.17,1.35,4,2023-11-08,Customer_1,8143,385.889205
Air Purifier,Online,204.12,2.01,10,2023-10-10,Customer_2,3807,200.017188
Sunglasses,Online,62.45,8.0,1,2023-09-24,Customer_3,6714,57.454
Air Purifier,Store,304.63,3.26,5,2023-11-01,Customer_1,4392,294.69906199999997
Fitness Tracker,Gifts,168.27,7.18,4,2023-09-19,Customer_2,3568,156.18821400000002
Desk Lamp,Online,426.86,3.54,3,2023-10-20,Customer_3,4248,411.749156
Gaming Console,Online,236.59,7.6,3,2023-11-10,Customer_1,329,218.60916
Air Purifier,Online,469.33,8.2,10,2023-10-29,Customer_2,612,430.84494
Microwave,Online,127.05,5.28,4,2023-11-08,Customer_3,2007,120.34176
